variant_id,stop_id
845659,1573
845659,1501
845659,1580
845659,1419
845659,1471
845659,4899
845660,1407
845660,1532
845660,3905
845660,2818
845660,4684
845660,1679
845660,1502
845660,1572
845661,1573
845661,1501
845661,1387
845661,4685
845661,2817
845661,1531
845661,1408
845662,1573
845662,1501
845662,1580
845662,1616
845662,1533
845663,1573
845663,1501
845663,1580
845663,5310
845663,2031
845664,1573
845664,1501
845664,1580
845664,1419
845664,1547
845665,2741
845665,1581
845665,1502
845665,1572
845666,1548
845666,1420
845666,1581
845666,1502
845666,1572
845667,1534
845667,1581
845667,1502
845667,1572
845668,1869
845668,1582
845668,1581
845668,1502
845668,1572
845669,4896
845669,1473
845670,1573
845670,1501
845670,1580
845670,1533
845671,1573
845671,1501
845671,1580
845671,5310
845671,2031
845672,1573
845672,1501
845672,1580
845672,2742
845673,1582
845673,5115
845673,1581
845673,1502
845673,1572
845674,2741
845674,1581
845674,1502
845674,1572
845675,1534
845675,1581
845675,1502
845675,1572
845676,2033
845676,1628
845677,2033
845678,1398
845678,1541
845678,1617
845678,1579
845678,1583
845679,1586
845679,1807
845679,4898
845679,1547
845680,1548
845680,4897
845680,1808
845680,1587
845681,1808
845681,1587
845682,1532
845682,3905
845682,2818
845682,4684
845682,1679
845682,1502
845682,1572
845683,1573
845683,1501
845683,1387
845683,4685
845683,2817
845684,1573
845684,1501
845684,1387
845684,4685
845684,2817
845685,1573
845685,1501
845685,1387
845685,4685
845685,1534
845685,5310
845685,2031
845686,2820
845686,4684
845686,1679
845686,1502
845686,1572
845687,2818
845687,4684
845687,1679
845687,1502
845687,1572
845688,1582
845688,5115
845688,1581
845688,1502
845688,1572
845689,1573
845689,1501
845689,1387
845689,4685
845689,1544
845690,3908
845690,3524
845691,1541
845691,4684
845691,1679
845691,1502
845691,1572
845692,3908
845692,1398
845692,3522
845692,1418
845692,2031
