route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,brigade_id,vehicle_id,variant_id
D,8,8_13287662,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,8,8_13287664,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,8,8_13287666,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,8,8_13287668,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,8,8_13287670,"OSIEDLE SOBIESKIEGO",1,838398,10,2,838398
D,8,8_13287673,"OSIEDLE SOBIESKIEGO",1,838398,11,2,838398
D,8,8_13287675,"OSIEDLE SOBIESKIEGO",1,838398,11,2,838398
D,8,8_13287679,"OSIEDLE SOBIESKIEGO",1,838398,12,2,838398
D,8,8_13287683,"OSIEDLE SOBIESKIEGO",1,838398,13,2,838398
D,8,8_13287685,"OSIEDLE SOBIESKIEGO",1,838398,13,2,838398
D,8,8_13287687,"OSIEDLE SOBIESKIEGO",1,838398,13,2,838398
D,8,8_13287689,"OSIEDLE SOBIESKIEGO",1,838398,13,2,838398
D,8,8_13287691,"OSIEDLE SOBIESKIEGO",1,838398,13,2,838398
D,8,8_13287693,"OSIEDLE SOBIESKIEGO",1,838398,13,2,838398
D,8,8_13287695,"OSIEDLE SOBIESKIEGO",1,838398,13,2,838398
D,8,8_13287698,"OSIEDLE SOBIESKIEGO",1,838398,14,2,838398
D,8,8_13287700,"OSIEDLE SOBIESKIEGO",1,838398,14,2,838398
D,8,8_13287702,"OSIEDLE SOBIESKIEGO",1,838398,14,2,838398
D,8,8_13287704,"OSIEDLE SOBIESKIEGO",1,838398,14,2,838398
D,8,8_13287706,"OSIEDLE SOBIESKIEGO",1,838398,14,2,838398
D,8,8_13287708,"OSIEDLE SOBIESKIEGO",1,838398,14,2,838398
D,8,8_13287710,"OSIEDLE SOBIESKIEGO",1,838398,14,2,838398
D,8,8_13287714,"OSIEDLE SOBIESKIEGO",1,838398,15,2,838398
D,8,8_13287716,"OSIEDLE SOBIESKIEGO",1,838398,15,2,838398
D,8,8_13287718,"OSIEDLE SOBIESKIEGO",1,838398,15,2,838398
D,8,8_13287720,"OSIEDLE SOBIESKIEGO",1,838398,15,2,838398
D,8,8_13287722,"OSIEDLE SOBIESKIEGO",1,838398,15,2,838398
D,8,8_13287726,"OSIEDLE SOBIESKIEGO",1,838398,16,2,838398
D,8,8_13287171,"GIEŁDOWA (Centrum Hurtu)",0,838399,23,1,838399
D,8,8_13287560,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,8,8_13287562,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,8,8_13287564,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,8,8_13287566,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,8,8_13287568,"GIEŁDOWA (Centrum Hurtu)",0,838399,1,2,838399
D,8,8_13287574,"GIEŁDOWA (Centrum Hurtu)",0,838399,2,2,838399
D,8,8_13287579,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,8,8_13287581,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,8,8_13287583,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,8,8_13287585,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,8,8_13287587,"GIEŁDOWA (Centrum Hurtu)",0,838399,3,2,838399
D,8,8_13287592,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,8,8_13287594,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,8,8_13287596,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,8,8_13287598,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,8,8_13287600,"GIEŁDOWA (Centrum Hurtu)",0,838399,4,2,838399
D,8,8_13287604,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,8,8_13287606,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,8,8_13287608,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,8,8_13287610,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,8,8_13287612,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,8,8_13287614,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,8,8_13287616,"GIEŁDOWA (Centrum Hurtu)",0,838399,5,2,838399
D,8,8_13287620,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,8,8_13287622,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,8,8_13287624,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,8,8_13287626,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,8,8_13287628,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,8,8_13287630,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,8,8_13287632,"GIEŁDOWA (Centrum Hurtu)",0,838399,6,2,838399
D,8,8_13287636,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,8,8_13287638,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,8,8_13287640,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,8,8_13287642,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,8,8_13287644,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,8,8_13287646,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,8,8_13287648,"GIEŁDOWA (Centrum Hurtu)",0,838399,7,2,838399
D,8,8_13287651,"GIEŁDOWA (Centrum Hurtu)",0,838399,8,2,838399
D,8,8_13287656,"GIEŁDOWA (Centrum Hurtu)",0,838399,9,2,838399
D,8,8_13287659,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,8,8_13287661,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,8,8_13287663,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,8,8_13287665,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,8,8_13287667,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,8,8_13287669,"GIEŁDOWA (Centrum Hurtu)",0,838399,10,2,838399
D,8,8_13287674,"GIEŁDOWA (Centrum Hurtu)",0,838399,11,2,838399
D,8,8_13287678,"GIEŁDOWA (Centrum Hurtu)",0,838399,12,2,838399
D,8,8_13287680,"GIEŁDOWA (Centrum Hurtu)",0,838399,12,2,838399
D,8,8_13287684,"GIEŁDOWA (Centrum Hurtu)",0,838399,13,2,838399
D,8,8_13287686,"GIEŁDOWA (Centrum Hurtu)",0,838399,13,2,838399
D,8,8_13287688,"GIEŁDOWA (Centrum Hurtu)",0,838399,13,2,838399
D,8,8_13287690,"GIEŁDOWA (Centrum Hurtu)",0,838399,13,2,838399
D,8,8_13287692,"GIEŁDOWA (Centrum Hurtu)",0,838399,13,2,838399
D,8,8_13287694,"GIEŁDOWA (Centrum Hurtu)",0,838399,13,2,838399
D,8,8_13287699,"GIEŁDOWA (Centrum Hurtu)",0,838399,14,2,838399
D,8,8_13287701,"GIEŁDOWA (Centrum Hurtu)",0,838399,14,2,838399
D,8,8_13287703,"GIEŁDOWA (Centrum Hurtu)",0,838399,14,2,838399
D,8,8_13287705,"GIEŁDOWA (Centrum Hurtu)",0,838399,14,2,838399
D,8,8_13287707,"GIEŁDOWA (Centrum Hurtu)",0,838399,14,2,838399
D,8,8_13287709,"GIEŁDOWA (Centrum Hurtu)",0,838399,14,2,838399
D,8,8_13287713,"GIEŁDOWA (Centrum Hurtu)",0,838399,15,2,838399
D,8,8_13287715,"GIEŁDOWA (Centrum Hurtu)",0,838399,15,2,838399
D,8,8_13287717,"GIEŁDOWA (Centrum Hurtu)",0,838399,15,2,838399
D,8,8_13287719,"GIEŁDOWA (Centrum Hurtu)",0,838399,15,2,838399
D,8,8_13287721,"GIEŁDOWA (Centrum Hurtu)",0,838399,15,2,838399
D,8,8_13287725,"GIEŁDOWA (Centrum Hurtu)",0,838399,16,2,838399
D,8,8_13287727,"GIEŁDOWA (Centrum Hurtu)",0,838399,16,2,838399
D,8,8_13287131,"PETRUSEWICZA",0,838410,21,1,838410
D,8,8_13287181,"PETRUSEWICZA",0,838411,24,1,838411
D,8,8_13287672,"GIEŁDOWA (Centrum Hurtu)",0,838413,11,2,838413
D,8,8_13287633,"KRZYKI",1,838714,6,2,838714
D,8,8_13287649,"Zajezdnia Obornicka",1,838922,7,2,838922
D,8,8_13287657,"Zajezdnia Obornicka",1,838922,9,2,838922
D,8,8_13287681,"Zajezdnia Obornicka",1,838922,12,2,838922
D,8,8_13287728,"Zajezdnia Obornicka",1,838922,16,2,838922
D,8,8_13287558,"GIEŁDOWA (Centrum Hurtu)",0,839079,1,2,839079
D,8,8_13287577,"GIEŁDOWA (Centrum Hurtu)",0,839079,3,2,839079
D,8,8_13287590,"GIEŁDOWA (Centrum Hurtu)",0,839079,4,2,839079
D,8,8_13287654,"GIEŁDOWA (Centrum Hurtu)",0,839079,9,2,839079
D,8,8_13287682,"GIEŁDOWA (Centrum Hurtu)",0,839079,13,2,839079
D,8,8_13287697,"GIEŁDOWA (Centrum Hurtu)",0,839079,14,2,839079
D,8,8_13284640,"Zajezdnia Obornicka",0,839290,7,2,839290
D,8,8_13284655,"Zajezdnia Obornicka",0,839290,8,1,839290
D,8,8_13284715,"Zajezdnia Obornicka",0,839290,14,1,839290
D,8,8_13287570,"Zajezdnia Obornicka",0,839290,1,2,839290
D,8,8_13287576,"Zajezdnia Obornicka",0,839290,2,2,839290
D,8,8_13287589,"Zajezdnia Obornicka",0,839290,3,2,839290
D,8,8_13287602,"Zajezdnia Obornicka",0,839290,4,2,839290
D,8,8_13287618,"Zajezdnia Obornicka",0,839290,5,2,839290
D,8,8_13287653,"Zajezdnia Obornicka",0,839290,8,2,839290
D,8,8_13287671,"Zajezdnia Obornicka",0,839290,10,2,839290
D,8,8_13287676,"Zajezdnia Obornicka",0,839290,11,2,839290
D,8,8_13287696,"Zajezdnia Obornicka",0,839290,13,2,839290
D,8,8_13287711,"Zajezdnia Obornicka",0,839290,14,2,839290
D,8,8_13287723,"Zajezdnia Obornicka",0,839290,15,2,839290
K,3,3_13291843,"Zajezdnia Obornicka",0,836750,2,143,836750
K,3,3_13291809,"GAJ - pętla",1,837505,1,143,837505
K,3,3_13291811,"GAJ - pętla",1,837505,1,143,837505
K,3,3_13291813,"GAJ - pętla",1,837505,1,143,837505
K,3,3_13291815,"GAJ - pętla",1,837505,1,143,837505
K,3,3_13291817,"GAJ - pętla",1,837505,1,143,837505
K,3,3_13291819,"GAJ - pętla",1,837505,1,143,837505
K,3,3_13291821,"GAJ - pętla",1,837505,1,143,837505
K,3,3_13291823,"GAJ - pętla",1,837505,1,143,837505
K,3,3_13291828,"GAJ - pętla",1,837505,2,143,837505
K,3,3_13291830,"GAJ - pętla",1,837505,2,143,837505
K,3,3_13291832,"GAJ - pętla",1,837505,2,143,837505
K,3,3_13291834,"GAJ - pętla",1,837505,2,143,837505
K,3,3_13291836,"GAJ - pętla",1,837505,2,143,837505
K,3,3_13291838,"GAJ - pętla",1,837505,2,143,837505
K,3,3_13291840,"GAJ - pętla",1,837505,2,143,837505
K,3,3_13291842,"GAJ - pętla",1,837505,2,143,837505
K,3,3_13291846,"GAJ - pętla",1,837505,3,143,837505
K,3,3_13291848,"GAJ - pętla",1,837505,3,143,837505
K,3,3_13291850,"GAJ - pętla",1,837505,3,143,837505
K,3,3_13291852,"GAJ - pętla",1,837505,3,143,837505
K,3,3_13291854,"GAJ - pętla",1,837505,3,143,837505
K,3,3_13291856,"GAJ - pętla",1,837505,3,143,837505
K,3,3_13291858,"GAJ - pętla",1,837505,3,143,837505
K,3,3_13291862,"GAJ - pętla",1,837505,4,143,837505
K,3,3_13291864,"GAJ - pętla",1,837505,4,143,837505
K,3,3_13291866,"GAJ - pętla",1,837505,4,143,837505
K,3,3_13291868,"GAJ - pętla",1,837505,4,143,837505
K,3,3_13291870,"GAJ - pętla",1,837505,4,143,837505
K,3,3_13291872,"GAJ - pętla",1,837505,4,143,837505
K,3,3_13291874,"GAJ - pętla",1,837505,4,143,837505
K,3,3_13291876,"GAJ - pętla",1,837505,4,143,837505
K,3,3_13291883,"GAJ - pętla",1,837505,5,143,837505
K,3,3_13291885,"GAJ - pętla",1,837505,5,143,837505
K,3,3_13291887,"GAJ - pętla",1,837505,5,143,837505
K,3,3_13291889,"GAJ - pętla",1,837505,5,143,837505
K,3,3_13291891,"GAJ - pętla",1,837505,5,143,837505
K,3,3_13291810,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,3,3_13291812,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,3,3_13291814,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,3,3_13291816,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,3,3_13291818,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,3,3_13291820,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,3,3_13291822,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,3,3_13291824,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,3,3_13291827,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,3,3_13291829,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,3,3_13291831,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,3,3_13291833,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,3,3_13291835,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,3,3_13291837,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,3,3_13291839,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,3,3_13291841,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,3,3_13291845,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,3,3_13291847,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,3,3_13291849,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,3,3_13291851,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,3,3_13291853,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,3,3_13291855,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,3,3_13291857,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,3,3_13291859,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,3,3_13291863,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,3,3_13291865,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,3,3_13291867,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,3,3_13291869,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,3,3_13291871,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,3,3_13291873,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,3,3_13291875,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,3,3_13291877,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,3,3_13291884,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,3,3_13291886,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,3,3_13291888,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,3,3_13291890,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,3,3_13291892,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,3,3_13291808,"KAMIEŃSKIEGO (pętla)",0,837737,1,143,837737
K,3,3_13291861,"KAMIEŃSKIEGO (pętla)",0,837737,4,143,837737
K,3,3_13291825,"Zajezdnia Obornicka",1,839090,1,143,839090
K,3,3_13291860,"Zajezdnia Obornicka",1,839090,3,143,839090
K,3,3_13291878,"Zajezdnia Obornicka",1,839090,4,143,839090
K,3,3_13291893,"Zajezdnia Obornicka",1,839090,5,143,839090
K,3,3_13291826,"GAJ - pętla",1,839091,2,143,839091
K,3,3_13291844,"GAJ - pętla",1,839091,3,143,839091
K,3,3_13291882,"KAMIEŃSKIEGO (pętla)",0,839092,5,143,839092
K,4,4_13294768,"Zajezdnia Obornicka",0,836750,2,143,836750
K,4,4_13294734,"GAJ - pętla",1,837505,1,143,837505
K,4,4_13294736,"GAJ - pętla",1,837505,1,143,837505
K,4,4_13294738,"GAJ - pętla",1,837505,1,143,837505
K,4,4_13294740,"GAJ - pętla",1,837505,1,143,837505
K,4,4_13294742,"GAJ - pętla",1,837505,1,143,837505
K,4,4_13294744,"GAJ - pętla",1,837505,1,143,837505
K,4,4_13294746,"GAJ - pętla",1,837505,1,143,837505
K,4,4_13294748,"GAJ - pętla",1,837505,1,143,837505
K,4,4_13294753,"GAJ - pętla",1,837505,2,143,837505
K,4,4_13294755,"GAJ - pętla",1,837505,2,143,837505
K,4,4_13294757,"GAJ - pętla",1,837505,2,143,837505
K,4,4_13294759,"GAJ - pętla",1,837505,2,143,837505
K,4,4_13294761,"GAJ - pętla",1,837505,2,143,837505
K,4,4_13294763,"GAJ - pętla",1,837505,2,143,837505
K,4,4_13294765,"GAJ - pętla",1,837505,2,143,837505
K,4,4_13294767,"GAJ - pętla",1,837505,2,143,837505
K,4,4_13294771,"GAJ - pętla",1,837505,3,143,837505
K,4,4_13294773,"GAJ - pętla",1,837505,3,143,837505
K,4,4_13294775,"GAJ - pętla",1,837505,3,143,837505
K,4,4_13294777,"GAJ - pętla",1,837505,3,143,837505
K,4,4_13294779,"GAJ - pętla",1,837505,3,143,837505
K,4,4_13294781,"GAJ - pętla",1,837505,3,143,837505
K,4,4_13294783,"GAJ - pętla",1,837505,3,143,837505
K,4,4_13294787,"GAJ - pętla",1,837505,4,143,837505
K,4,4_13294789,"GAJ - pętla",1,837505,4,143,837505
K,4,4_13294791,"GAJ - pętla",1,837505,4,143,837505
K,4,4_13294793,"GAJ - pętla",1,837505,4,143,837505
K,4,4_13294795,"GAJ - pętla",1,837505,4,143,837505
K,4,4_13294797,"GAJ - pętla",1,837505,4,143,837505
K,4,4_13294799,"GAJ - pętla",1,837505,4,143,837505
K,4,4_13294801,"GAJ - pętla",1,837505,4,143,837505
K,4,4_13294808,"GAJ - pętla",1,837505,5,143,837505
K,4,4_13294810,"GAJ - pętla",1,837505,5,143,837505
K,4,4_13294812,"GAJ - pętla",1,837505,5,143,837505
K,4,4_13294814,"GAJ - pętla",1,837505,5,143,837505
K,4,4_13294816,"GAJ - pętla",1,837505,5,143,837505
K,4,4_13294735,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,4,4_13294737,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,4,4_13294739,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,4,4_13294741,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,4,4_13294743,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,4,4_13294745,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,4,4_13294747,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,4,4_13294749,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,4,4_13294752,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,4,4_13294754,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,4,4_13294756,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,4,4_13294758,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,4,4_13294760,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,4,4_13294762,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,4,4_13294764,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,4,4_13294766,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,4,4_13294770,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,4,4_13294772,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,4,4_13294774,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,4,4_13294776,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,4,4_13294778,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,4,4_13294780,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,4,4_13294782,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,4,4_13294784,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,4,4_13294788,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,4,4_13294790,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,4,4_13294792,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,4,4_13294794,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,4,4_13294796,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,4,4_13294798,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,4,4_13294800,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,4,4_13294802,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,4,4_13294809,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,4,4_13294811,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,4,4_13294813,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,4,4_13294815,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,4,4_13294817,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,4,4_13294733,"KAMIEŃSKIEGO (pętla)",0,837737,1,143,837737
K,4,4_13294786,"KAMIEŃSKIEGO (pętla)",0,837737,4,143,837737
K,4,4_13294750,"Zajezdnia Obornicka",1,839090,1,143,839090
K,4,4_13294785,"Zajezdnia Obornicka",1,839090,3,143,839090
K,4,4_13294803,"Zajezdnia Obornicka",1,839090,4,143,839090
K,4,4_13294818,"Zajezdnia Obornicka",1,839090,5,143,839090
K,4,4_13294751,"GAJ - pętla",1,839091,2,143,839091
K,4,4_13294769,"GAJ - pętla",1,839091,3,143,839091
K,4,4_13294807,"KAMIEŃSKIEGO (pętla)",0,839092,5,143,839092
K,6,6_13283646,"Zajezdnia Obornicka",0,836750,5,143,836750
K,6,6_13283682,"Zajezdnia Obornicka",0,836750,7,143,836750
K,6,6_13283701,"Zajezdnia Obornicka",0,836750,11,143,836750
K,6,6_13283601,"GAJ - pętla",1,837505,1,143,837505
K,6,6_13283605,"GAJ - pętla",1,837505,2,143,837505
K,6,6_13283607,"GAJ - pętla",1,837505,2,143,837505
K,6,6_13283609,"GAJ - pętla",1,837505,2,143,837505
K,6,6_13283611,"GAJ - pętla",1,837505,2,143,837505
K,6,6_13283613,"GAJ - pętla",1,837505,2,143,837505
K,6,6_13283615,"GAJ - pętla",1,837505,2,143,837505
K,6,6_13283617,"GAJ - pętla",1,837505,2,143,837505
K,6,6_13283619,"GAJ - pętla",1,837505,2,143,837505
K,6,6_13283623,"GAJ - pętla",1,837505,3,143,837505
K,6,6_13283625,"GAJ - pętla",1,837505,3,143,837505
K,6,6_13283627,"GAJ - pętla",1,837505,3,143,837505
K,6,6_13283629,"GAJ - pętla",1,837505,3,143,837505
K,6,6_13283631,"GAJ - pętla",1,837505,3,143,837505
K,6,6_13283633,"GAJ - pętla",1,837505,3,143,837505
K,6,6_13283638,"GAJ - pętla",1,837505,4,143,837505
K,6,6_13283643,"GAJ - pętla",1,837505,5,143,837505
K,6,6_13283645,"GAJ - pętla",1,837505,5,143,837505
K,6,6_13283648,"GAJ - pętla",1,837505,6,143,837505
K,6,6_13283650,"GAJ - pętla",1,837505,6,143,837505
K,6,6_13283652,"GAJ - pętla",1,837505,6,143,837505
K,6,6_13283654,"GAJ - pętla",1,837505,6,143,837505
K,6,6_13283656,"GAJ - pętla",1,837505,6,143,837505
K,6,6_13283658,"GAJ - pętla",1,837505,6,143,837505
K,6,6_13283660,"GAJ - pętla",1,837505,6,143,837505
K,6,6_13283662,"GAJ - pętla",1,837505,6,143,837505
K,6,6_13283667,"GAJ - pętla",1,837505,7,143,837505
K,6,6_13283669,"GAJ - pętla",1,837505,7,143,837505
K,6,6_13283671,"GAJ - pętla",1,837505,7,143,837505
K,6,6_13283673,"GAJ - pętla",1,837505,7,143,837505
K,6,6_13283675,"GAJ - pętla",1,837505,7,143,837505
K,6,6_13283677,"GAJ - pętla",1,837505,7,143,837505
K,6,6_13283679,"GAJ - pętla",1,837505,7,143,837505
K,6,6_13283681,"GAJ - pętla",1,837505,7,143,837505
K,6,6_13283684,"GAJ - pętla",1,837505,9,143,837505
K,6,6_13283686,"GAJ - pętla",1,837505,9,143,837505
K,6,6_13283688,"GAJ - pętla",1,837505,9,143,837505
K,6,6_13283690,"GAJ - pętla",1,837505,9,143,837505
K,6,6_13283692,"GAJ - pętla",1,837505,9,143,837505
K,6,6_13283694,"GAJ - pętla",1,837505,9,143,837505
K,6,6_13283698,"GAJ - pętla",1,837505,11,143,837505
K,6,6_13283700,"GAJ - pętla",1,837505,11,143,837505
K,6,6_13283704,"GAJ - pętla",1,837505,12,143,837505
K,6,6_13283708,"GAJ - pętla",1,837505,13,143,837505
K,6,6_13283710,"GAJ - pętla",1,837505,13,143,837505
K,6,6_13283712,"GAJ - pętla",1,837505,13,143,837505
K,6,6_13283714,"GAJ - pętla",1,837505,13,143,837505
K,6,6_13283718,"GAJ - pętla",1,837505,14,143,837505
K,6,6_13283720,"GAJ - pętla",1,837505,14,143,837505
K,6,6_13283722,"GAJ - pętla",1,837505,14,143,837505
K,6,6_13283600,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,6,6_13283602,"KAMIEŃSKIEGO (pętla)",0,837506,1,143,837506
K,6,6_13283606,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,6,6_13283608,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,6,6_13283610,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,6,6_13283612,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,6,6_13283614,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,6,6_13283616,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,6,6_13283618,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,6,6_13283620,"KAMIEŃSKIEGO (pętla)",0,837506,2,143,837506
K,6,6_13283624,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,6,6_13283626,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,6,6_13283628,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,6,6_13283630,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,6,6_13283632,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,6,6_13283634,"KAMIEŃSKIEGO (pętla)",0,837506,3,143,837506
K,6,6_13283637,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,6,6_13283639,"KAMIEŃSKIEGO (pętla)",0,837506,4,143,837506
K,6,6_13283642,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,6,6_13283644,"KAMIEŃSKIEGO (pętla)",0,837506,5,143,837506
K,6,6_13283649,"KAMIEŃSKIEGO (pętla)",0,837506,6,143,837506
